name,2023-09-26,2023-09-27,2023-09-28,2023-09-29,2023-09-30,2023-10-01,2023-10-02,2023-10-03,2023-10-04,2023-10-05,2023-10-06,2023-10-07,2023-10-08,2023-10-09,2023-10-10,2023-10-11,2023-10-12,2023-10-13,2023-10-14,2023-10-15,2023-10-16,2023-10-17,2023-10-18,2023-10-19,2023-10-20,2023-10-21,2023-10-22,2023-10-23,2023-10-24,2023-10-25
Cetus,1136724.949559,2480364.286315,4254235.778266,3069182.078997,1655946.0540078,2457549.212493,4761653.3493752,3363855.627746,4805190.03371403,1507538.356905,5932532.465907,2350029.101926,2776188.7658470003,8009467.881819,2410447.63605,5779608.074092,2254472.923525,5136477.661770999,3357653.210218,5472310.870257,8494104.497340102,4241021.488484999,8896388.458958,3032944.040879,9551158.911417,5093711.516459,3196537.419679,12490720.249415,14420775.8540228,7517841.220343
Chainge-Finance,3199201.102656792,2240915.3956611333,435252.6545335958,453341.3237092041,254962.7091907104,672058.3612759829,1562747.0246516117,543062.899685009,388588.7342617336,582235.9327463895,783415.9080917495,953056.0699060786,355902.3587113054,912963.6392115238,502055.5622622109,565647.0753273389,346432.9963011087,761035.0277769469,761678.6810654382,659871.904248671,1839840.345444212,782151.2605609995,634331.181683611,532013.9126034873,496065.5114157433,690720.5158020252,2242648.938928421,2278059.3290976807,2233571.85204986,1661651.466782287
ChampagneSwap,0.4829387243699048,0.4829387243699048,0.4829387243699048,0.5915424402149663,0.8002093323568563,0.8002093323568563,0.8002093323568563,0.8002093323568563,0.8002093323568563,1.516759065153248,1.516759065153248,1.516759065153248,1.516759065153248,2.3976394015583016,0.2310990360510532,0.4553243807189451,0.1874877678234246,0.1874877678234246,0.1874877678234246,0.9264670029121712,1.0790978017107158,0.9666185614421428,0.9666185614421428,0.9666185614421428,0.050132797162155,0.050132797162155,0.050132797162155,4.386688929248966,4.992646244756928,0.3257411619066068
CherrySwap,24123.47708125382,11899.26618936449,16582.457360721673,10472.961836492312,12730.424418438706,19249.28066789116,116076.62077150024,44114.30381010605,20629.41453862614,80812.2983143814,38658.67558548594,13127.68369725323,11572.900706501026,18508.869065322942,11122.052761814884,50786.90602079841,21360.33875054219,23925.6632960984,12594.97577230718,16255.159292904911,27628.128235676988,27438.50837626832,28040.68220488304,19677.699611126784,54546.51369889911,114989.68002796742,22808.69854824372,48708.62207059685,420104.66897708975,74756.80924983733
Chronos-V1,50027.86892176993,47014.10599348016,131169.26646143504,82541.70472625535,42046.81518584564,87250.76467088,64701.40296558062,45201.21943060189,51209.14984555006,58009.08607345274,43253.52772755367,44822.58314474225,26300.01204412633,65288.592948711375,18654.57916324473,487642.8478515801,218013.56721998585,65766.09986733754,40540.858044287095,30159.644865780487,58169.26676925239,54509.12611520725,96405.04207574092,71362.16057639991,60554.63291320505,27571.938240813983,43024.9908393728,59307.375326564674,57902.00242629855,56549.20543074123
Chronos-V2,593139.6588679971,1003942.0213827632,1737247.8548643591,1264827.031466948,590527.7706381723,1208748.8981864627,2167910.3603188028,982182.2997292872,1114540.3033099526,953501.7929272456,1005539.2494430228,283090.81189996446,558293.6495377827,746616.1104346495,536725.5783463892,1329723.500350345,1202308.9652329085,912182.3717468092,248379.16688985785,424759.8678659068,1830071.3134496044,788346.4439533054,742247.4696304813,778361.7639559078,1275122.7200885578,655673.3206526105,850948.3944832268,2795113.305138667,3559703.550619683,1616404.3347004857
ClaimSwap-V1,37482.77298587273,37482.77298587273,37482.77298587273,37482.77298587273,37482.77298587273,30027.680053817847,39096.447290214695,28319.94261066312,27082.99914519512,16066.386141998182,17513.164134971812,59470.11866221241,30670.49282772028,39242.01846038372,48617.36066867282,40812.86713854075,33095.04141471902,41412.738439140194,54953.62333375313,52390.72013744324,67447.54799370158,46972.662194834185,19615.64312268936,27745.135697776423,33556.25702121163,27902.479393267127,31190.69185091888,58726.66921203728,115154.59782618044,52913.09230288223
Clipper,794442.0582558794,1287184.5194438614,1222574.2077156142,1256007.854661256,1220144.5685085014,1327326.1104905335,1706378.9099891384,1642863.9131479657,1904059.4290083144,1390571.941791902,1151520.9241078098,1189303.87146654,1828418.205575804,2728785.133029612,1410958.3570961982,1294953.1704167824,1503861.1327812884,770399.4493208933,899009.8970508149,949851.8882029592,1085579.356582123,519078.64430966857,446092.8808621455,385385.5168125052,477006.5252791587,432532.6199190235,412446.1156151348,607456.8322986828,722663.4665563025,462511.5581570149
Clober,22409.565920652785,41383.66434287349,10246.499503461042,36014.143631196785,6780.842163318279,84347.03018590555,39427.71783207656,8622.533947045602,5621.5429451845785,6123.1282989696965,7094.675735844179,2979.2124127282377,1814.077766642338,52396.03295074466,1938.472123701532,16172.471195109756,904.5364674891018,7868.888687392931,37563.58312815451,7187.323081618495,64634.567499306446,10925.055906679523,3052.5447329052085,22202.9509507357,8428.952234243892,15607.574106161315,152964.15808287798,77669.27399083503,145638.88183265968,39110.619932104266
Cometh,2129.191947807687,4590.00188401757,2183.48560181148,1100.059028260499,5031.012428302545,5233.547980023443,1805.564495098667,4864.415956689124,12633.710731329182,3761.7832551470015,856.8955048242706,1688.6909135905994,655.8919470600939,1351.210720459395,926.6157358521956,4276.397626657929,7442.801258358712,5767.589224782566,260.69393365180395,3522.841365081453,1527.7051454855389,12128.66960780504,841.9279067566115,2152.8622296707367,1097.4900060843788,2022.54820337052,2541.176331777715,3644.856744452436,3414.018105100265,3902.450529604724
Complus-Network,362.62217130961926,571.3363771388405,844.1567281464291,213.3929902753393,147.2124543705829,1584.9518052286023,853.7980219476448,287.3578140602554,2255.3321261929395,7400.325309999765,1610.1070976939736,4754.578828288391,552.341318879311,1199.0328585422767,1089.1505791290494,1728.0877470845487,1015.7650338522028,233.8070543504596,105.09809032504168,155.21462062855457,1345.5310437992207,415.9109731517503,555.6331875171984,621.7573232466777,966.2721032136408,1282.5846092002255,1314.363927580123,2696.9777298496824,2988.918777216056,1020.5102177581588
Concordex,19121.1,11984.84,14328.93,13328.45,0.0,20.2,15053.4,10949.92,10888.8,9210.74,9689.11,0.0,12.01,12173.04,8968.97,8973.85,8878.93,7228.18,0.0,851.7,10930.13,5790.35,5994.49,4719.36,56.49,0.0,0.01,6732.61,3068.76,1085.42
Cone,1495.932206285754,186.6539080331017,1494.6090141871696,236.22738610831647,44.58190307344098,198.82609972649632,575.9474592843221,210.19250750147413,113.9492912172704,142.70455886686025,312.6118503895429,110.12528445618844,65.41736982234897,646.9204521779776,250.9082886631288,522.6726312160949,283.54649172918647,148.28925134514282,281.4293880996104,44.4056885146,532.0828340043062,606.7044474965874,71.37416699254375,146.12955957983897,150.98930838656878,20.73078484727236,86.21741320212254,267.86683774792164,564.3891619278304,407.8906454666968
Covo-V2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Crema-Finance,10692.191588,19816.135625,24878.577836,35935.511801,27526.361598,59495.04266,122247.49566,114038.106471,78775.527287,112925.188082,19747.223358,22806.601161,12427.595931,15367.408712,17412.275138,23561.030224,16854.479853,9452.645485,31112.232845,8653.922685,31160.736914,28954.59058,20529.10316,26957.773625,57198.242637,53406.487912,33442.926251,0.0,0.0,17226.645066
CrescentSwap,39.349436649936656,935.4560250873138,1141.815602596727,911.409062962362,356.89057756754585,1223.0271573049272,1884.4377204903965,1117.227631865716,1112.3534122582194,707.8891397408494,929.4506092559044,220.10415067830897,347.4896775939723,1560.345812172701,744.0881962490907,696.3930478606089,614.0521619219892,696.098244971239,258.1260592588534,2821.7701224872544,1374.444211576311,519.9233082800032,370.1545718399301,432.0952698446255,989.3934132752546,563.4244780580457,280.95402064234844,298.83487836910984,586.3839657874773,117.6188798405998
Crodex,40848.28438147032,17445.166968998186,14033.263106340171,15610.587742426187,19231.42208434502,33006.093119409634,11510.999675627923,11510.999675627923,10233.177364724908,7197.821160253897,15205.151071713404,17096.144889519706,9023.957502715844,6886.771467602074,28257.70764137743,21299.52911004364,12130.810612487498,13788.601045848149,9525.302648855351,22371.02586427989,11627.530179876683,27589.35176712465,11221.289961147815,11221.289961147815,11221.289961147815,11221.289961147815,11221.289961147815,11221.289961147815,11221.289961147815,8676.489036093595
CroSwap,5148.475214533498,4257.933487602545,4847.105681903168,2761.963063579264,1410.2291312471757,1429.7976642189187,1192.766855984265,790.9816336223295,586.7993963811907,926.474080495462,900.0804847296921,521.355153054294,2557.3040185112523,1438.5164766786445,626.0349038343745,2073.171524378802,2436.449257718444,3350.125716933391,1183.517454887242,111.76216587412402,1873.0011110296896,473.45890022980376,542.9736050456975,287.2355632987014,92.5308079116872,435.03504971287225,49.626867220189695,38.903852497733645,20.12509161786336,27.37959489957317
CryptoSwap,4.456428425117059,2.09855782128518,52.87278672401383,52.87278672401383,51.5144281887502,51.5144281887502,51.5144281887502,8.035259474104528,656.5493119391068,0.8820753982713395,0.8820753982713395,2.5538434634172225,18.273334687608088,18.273334687608088,17.148622824641095,0.0,10.868588174700175,0.0,1.6014458570742651,224.3664108234072,6.301842188703622,6.301842188703622,6.301842188703622,6.301842188703622,37.53315475576952,3.4740419108735745,2.8417641391407766,7.516758232467455,5.184482041071977,96.0257345194576
Curve,96981194.83415924,103676522.11841436,154156483.58762643,61715135.4572184,61970647.178082585,48983098.46038752,101831561.249581,61492374.2377959,51067781.83279451,66321428.250612445,85971027.84322146,39147199.4904773,134437187.7331847,104340206.22739302,137828608.34532732,441300283.4617258,114118708.69417204,137007968.03127125,41402199.76992703,54611979.20844175,221623220.32471144,79984279.57628204,45542346.43941759,80156567.88660204,148556717.3826092,59152164.18248973,65617051.18251795,193498274.4398752,309023372.1746042,145740064.52783918
DackieSwap-V3,506120.7795482215,476140.4895724184,642579.2594264168,554746.1146643976,371424.014216701,435700.5257826923,664214.2356169804,284004.67243726656,405168.4179776441,924913.0855095696,453986.879091892,212585.87512707064,319302.486275639,560207.4111550482,377726.23149043386,542293.7981311183,388931.2706073039,370742.89741320827,248377.79707683407,261910.07889151364,755927.8584410954,367117.4774728252,344473.79017930146,276104.8447093356,442236.4560253308,347159.72883975704,495483.9595620643,1078930.4869325715,662315.1897783269,526592.7617671291
DackieSwap-V2,943.9089011740136,3222.548474552148,5802.056249094473,5830.508035080795,4023.037806249288,3362.702098823906,6872.637971730286,1778.1935848943797,1616.024524339476,2618.7163785999373,3019.35302413856,4496.757371534398,2343.583006119248,2918.458087982174,2888.3627117999445,1884.1114203987995,6795.933599796821,682.8925103119049,2239.1793642673542,2320.844748732473,3095.7595185818395,4666.341875128574,4507.411718869689,3492.5827421843696,4087.007449311713,2986.142618581291,2034.8867475513125,4803.457239153598,6520.004666041668,3192.246513537366
Danogo,248.76671157,20231.2118096,26629.7047635,98370.54895446,152.78265404,24009.41467104,670.82690862,12255.67992099,0.0,14675.958092399998,104545.70374088,59950.2548065,57245.96332828,4089.182468590001,1111.4330601599995,377.05043496,17189.317533960002,20897.21515212,13972.12526567,0.0,536.28804075,12070.81691284,15168.68721473,24781.21033301,21979.1215542,19284.2575786,95417.28972798,9501.799923,1181.7186084799998,8969.92953165
DAO-Swap,0.0,18.022303871529857,0.0,0.2495505057370518,0.0,19.24522460500389,0.7037957708409992,0.4108272854692467,1.1917033470636833,0.0,10.537746019939387,0.662888936253769,0.0,1.8514964317361795,1.24629023079833,3.577320943076,12.840338519828205,0.0,0.0,0.6750915579833083,1.344026834522689,0.3608858944549524,0.7871688428080463,0.5632433437674914,0.560230437818071,0.0,17.573248409692248,7.347646837299977,8.76894598255016,0.6592714231367351
Darkness,473.5752660483122,473.5752660483122,473.5752660483122,473.5752660483122,473.5752660483122,473.5752660483122,473.5752660483122,473.5752660483122,473.5752660483122,473.5752660483122,473.5752660483122,473.5752660483122,473.5752660483122,473.5752660483122,473.5752660483122,473.5752660483122,473.5752660483122,473.5752660483122,473.5752660483122,473.5752660483122,473.5752660483122,473.5752660483122,473.5752660483122,473.5752660483122,473.5752660483122,2327.9326100051403,2327.9326100051403,2327.9326100051403,901.2676788121462,810.1550425440073
DeepBook,20783.12502743149,4156.885748575186,2902.0818487196684,8490.155406889402,0.4805878219733292,57213.28278204587,816.8475567661293,6350.721022133676,10150.15709386397,16261.47253309051,48300.72307529816,6008.019259814724,5017.070690573862,13023.355879216964,6201.792118641058,8030.140735679801,5761.638737138558,40069.582457574,1548.4494853289757,3175.854994451486,38369.06834784684,19681.09429944964,16335.45564278967,4733.297744324215,14041.663008452188,11481.072127229938,11481.072127229938,11481.072127229938,11481.072127229938,11481.072127229938
Defi-Kingdoms,20053.0,53974.0,11778.0,223417.0,131836.0,78899.0,51219.0,315070.0,33358.0,134005.0,256470.0,108992.0,39691.0,251779.0,69614.0,35896.0,42015.0,40851.0,190621.0,154268.0,78769.0,72282.0,145237.0,28383.0,37694.0,61847.0,21990.0,16398.0,57444.0,14453.0
Defi-Swap,14096.796350741452,29777.60133688737,49987.31371452166,34617.00801293719,18710.137265332243,38103.360714168586,63846.24902636693,36650.00967335258,152597.2174620555,15717.863795703051,75690.50019252133,19130.07860421752,24549.41018107406,37305.98426649585,27809.63969756324,23892.549964601323,338204.6858529254,63581.153875674725,26279.973121087296,35965.781591944724,62725.23538543996,170831.72531998032,46099.06096212495,44177.1048784631,51371.61506958815,40819.37757478021,52913.86519593731,102214.30476552884,216506.94336707133,1081074.6310080346
DefiBox,74368.93212083781,81430.47590103974,76013.90158517788,58065.73972660443,35526.1575089471,84880.26495936638,163689.32064336576,282209.045217898,138309.77412743686,229113.67398309865,77695.89296491088,181192.3662088168,94730.1209147478,220081.5588188065,258617.9370737697,83817.92351346088,77038.42083292351,59304.44923580343,25597.161522167087,81855.010193985,157907.5564390292,103905.17941754844,136258.89027718073,144106.74185839124,87438.0724510238,56019.20103739695,93683.95731866984,327662.9619058547,801098.7246550751,185237.2499764161
DefiChain-DEX,1860534.5927141136,3241598.9960432462,4755365.956984191,4974456.17269659,2066865.286288432,7890739.364031579,5893129.883020612,2479183.1213903585,2371268.751502172,2363013.724998182,3376149.058603717,2518968.2482291185,2401885.7604089617,3841178.508225808,2768629.3039652314,1932417.4792228097,2451917.224757864,2068352.114759412,892756.7598417419,4440349.757677372,5428887.765447466,2362257.3899439257,1702854.8099587078,3431440.520773165,4085983.804172625,3584785.251030806,2215058.6820846307,7781409.818461697,7003269.728945627,6233146.756830214
DefiPlaza,7238.126120745845,14109.07373535759,9651.16988312762,47750.10322764515,25517.369732172687,47996.58155797121,38620.74872484282,49459.00712305,76252.28969338186,89696.36578440262,14541.919735250567,14441.338606233305,14188.297685085665,9519.903843046362,5311.921243184177,11661.916581901094,12842.85212268257,6325.270858937595,1436.6005849336202,1499.6379208062758,87638.8926205764,3063.488472297378,4962.20552105299,4245.846419930369,10812.365911836969,12925.250322171096,8902.80623216858,10298.619905123203,8582.572425093811,9231.76703372708
Demex,254416.21,442568.42,955600.18,654690.48,145679.23,509931.54,1250874.57,607412.26,765805.19,704129.84,736776.07,115028.48,271663.67,489634.7,484653.45,820106.63,396041.46,261258.97,112487.91,400954.69,828505.76,676666.04,686106.37,509961.04,1379555.83,697913.24,497574.33,1091712.74,2401682.16,524297.6
Dexalot,500967.0,710728.0,1616868.0,1671961.0,425713.0,371835.0,630754.0,397433.0,512933.0,680421.0,786361.0,662218.0,603794.0,615215.0,522245.0,772125.0,577673.0,244359.0,609775.0,455856.0,1368274.0,1409341.0,1136228.0,2132190.0,797414.0,420262.0,489630.0,1130271.0,1851807.0,806549.0
Dexter,16817.45221572554,16100.392958017514,16587.570763015177,8576.535983710444,11195.036905568564,45289.35088312377,16069.621013431002,17151.01078372361,18277.18177367844,2415.1671776606013,14744.66754111524,38081.74549646701,113074.61571279874,36394.707195596646,103484.25736813062,13209.71343699016,25155.653708602385,13763.737218663306,10148.471610415883,15054.59815033439,1968.212565519176,21007.00231544692,3670.06923444818,2464.3987748872705,1820.6178913206609,4211.388614364714,15627.06970747642,13036.690813975629,11826.860678108122,6008.29465193413
DFX-Finance,37662.193839,94690.128485,85629.846963,31665.938968,25638.366493,48405.021235,88519.734648,115375.178226,38762.575837,61565.850754,137001.58794,35535.710501,27169.622769,61126.52765,42958.179369000005,21009.11261,52312.308179,41742.1883,3294.172452,32023.556935,31461.601281000003,8035.464113999999,1841.916102,69445.720491,18873.16175,53580.614156,11130.155888,56975.438381,65709.36821300001,10287.809235
